,Unnamed: 0,annotation_id,exp_split,label,label_id,text,full text doc,importance_scores
539,539,test_571,test,1,positive,anchored self that few rouge performance by,anchored by a terrific performance by abbass satin rouge shows that the idea of women s self actualization knows few continental divides,"[1.7579734  1.1245083  0.60260737 0.48492426 0.4103412  0.3517118
 0.11930023]"
839,839,test_814,test,1,positive,another one by think it a mass,it is not a mass market entertainment but an uncompromising attempt by one artist to think about another,"[1.5519586  1.4594588  1.1422127  1.0041758  0.7206422  0.47340664
 0.46226233]"
509,509,test_1401,test,0,negative,lose sunset predictable the is that into,the plot is so predictable and sentimental that viewers are likely to lose interest before sandrine and her goats walk off into the sunset,[1.8192631 1.7006949 1.3014214 1.293179  1.2300175 0.5927806 0.3581326]
195,195,test_804,test,1,positive,way professes unequivocally giddily art his both,the way coppola professes his love for movies both colorful pop junk and the classics that unequivocally qualify as art is giddily entertaining,[2.0187008 2.0070555 1.5392652 1.5153124 1.3142792 1.0044687 0.9876103]
727,727,test_44,test,1,positive,much the actors phone some charisma have,some actors have so much charisma that you d be happy to listen to them reading the phone book,"[2.7056541  1.3508312  0.75313216 0.71154356 0.64865744 0.24669826
 0.19904667]"
1619,1619,test_801,test,0,negative,could still more been i have it,still i thought it could have been more,"[ 1.1327266   0.6754599   0.40081394 -0.00912334 -0.10008551 -0.4579553
 -0.5378178 ]"
726,726,test_30,test,1,positive,fulford in almost spooky her is turn,ms fulford wierzbicki is almost spooky in her sulky calculating lolita turn,"[ 1.1246274   0.7722951  -0.07314174 -0.11334503 -0.2939472  -0.30590057
 -0.3229966 ]"
620,620,test_924,test,0,negative,if it it s freebie bad sub,meandering sub aquatic mess it s so bad it s good but only if you slide in on a freebie,"[0.85651886 0.8343438  0.7405312  0.7237565  0.5628332  0.49120858
 0.44262642]"
273,273,test_993,test,0,negative,illogic with 7 amateurishness marries series contenders,marries the amateurishness of the blair witch project with the illogic of series 7 the contenders to create a completely crass and forgettable movie,"[2.971054   2.5430853  1.2312874  0.76370806 0.6883016  0.5589886
 0.5390658 ]"
1013,1013,test_130,test,1,positive,partly because the absurd own grasp enormously,enormously likable partly because it is aware of its own grasp of the absurd,"[ 1.2565532   0.9333561   0.5934436   0.43849695  0.03899137 -0.23802087
 -0.44134027]"
1076,1076,test_1702,test,0,negative,of ugly chapter a the of an,too timid to bring a sense of closure to an ugly chapter of the twentieth century,"[2.6327884  2.608207   0.5665064  0.48075035 0.43615323 0.21278605
 0.11812209]"
1613,1613,test_614,test,1,positive,refreshingly of age authentic a tale coming,a refreshingly authentic coming of age tale,"[ 0.6795926  -0.06047863 -0.06326803 -0.24591407 -0.3450067  -1.4107562
 -2.462206  ]"
613,613,test_790,test,1,positive,a the simplest a way all seems,finds a way to tell a simple story perhaps the simplest story of all in a way that seems compelling and even original,[2.3326283 2.017198  1.310868  1.0631372 1.0602747 0.9602637 0.9065805]
1470,1470,test_1596,test,1,positive,anyone for industry the viewing tech high,must see viewing for anyone involved in the high tech industry,"[ 1.1337185   0.95248634  0.59983236  0.55722415  0.5182128  -0.00678065
 -0.09684862]"
36,36,test_75,test,1,positive,meeropol reel still recordings charming uses horrifying,katz uses archival footage horrifying documents of lynchings still photographs and charming old reel to reel recordings of meeropol entertaining his children to create his song history but most powerful of all is the song itself,[2.8073206 2.3250928 1.9051492 1.4280094 1.3767904 1.1372133 1.0602585]
605,605,test_654,test,1,positive,i frida ve ever artistic the s,frida s artistic brilliance is undeniable it s among the most breathtakingly designed films i ve ever seen,"[ 2.5859363   1.177912    0.673802    0.56067353  0.42377454  0.07308394
 -0.30989578]"
1645,1645,test_1423,test,1,positive,message packed spectacular submarine movie an or,message movie or an action packed submarine spectacular,"[ 0.7483388   0.7004605   0.19905937  0.1673839  -0.51920295 -0.73747015
 -1.1472089 ]"
858,858,test_1343,test,0,negative,scenes comedy up about too important been,choppy editing and too many repetitive scenes spoil what could have been an important documentary about stand up comedy,"[1.7607312  1.1697872  0.96605605 0.8853618  0.76361996 0.5821524
 0.5308822 ]"
709,709,test_1482,test,0,negative,guy for all tarantino it ritchie spoof,a recipe for cinematic disaster part quentin tarantino part guy ritchie and part 1960s spy spoof it s all bad,"[2.8355083  2.5514348  1.0633824  0.81874776 0.78598475 0.5984914
 0.50384486]"
92,92,test_502,test,1,positive,existence fragile abundance the invade cinema should,time changer may not be the most memorable cinema session but its profound self evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,[2.8311868 1.7834738 1.5525814 1.4919351 1.4768387 1.3090377 1.2583827]
132,132,test_1580,test,0,negative,ganesh or of career nothing rate metaphorically,though ganesh is successful in a midlevel sort of way there s nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention,[3.3595452 2.223016  2.1469913 1.7923579 1.6940304 1.2481946 1.2170846]
179,179,test_1547,test,0,negative,too unintentional even with unfortunately occurs film,preposterous and tedious sonny is spiked with unintentional laughter that unfortunately occurs too infrequently to make the film even a guilty pleasure,[2.8483882 1.8682467 1.6820543 1.4441448 1.2661707 1.2080774 1.0974319]
1086,1086,test_68,test,1,positive,dance together tok a o death buoyant,together tok and o orchestrate a buoyant darkly funny dance of death,"[ 1.5094919   1.4654158   1.2226241   0.37547722  0.32006162  0.27011785
 -0.17437291]"
1073,1073,test_1652,test,0,negative,over the 80 film scattered chest of,the film equivalent of a toy chest whose contents get scattered over the course of 80 minutes,[1.5119107 1.3133144 1.2396897 1.1548826 1.136372  0.902299  0.6890481]
365,365,test_1674,test,0,negative,unbearably unattractive hilarity silly movie and completely,a shambles of a movie visually unattractive unbearably loud and utterly silly its hilarity is completely unintentional,"[3.0412343  2.6177268  1.7219951  1.2618073  1.0337058  0.84567493
 0.6966285 ]"
667,667,test_181,test,1,positive,for of wears honor may like a,narc may not get an a for originality but it wears its b movie heritage like a badge of honor,[1.6083938 1.3050159 1.2064713 1.2050047 1.062991  0.9225407 0.6487541]
987,987,test_1296,test,0,negative,who why does story aside learn someone,theology aside why put someone who ultimately does n t learn at the center of a kids story,"[2.2360327  1.6955948  1.6729687  1.5491768  1.2854903  0.9811409
 0.92541224]"
1261,1261,test_1377,test,0,negative,just mess kiss but is a tomei,marisa tomei is good but just a kiss is just a mess,[1.8289346 1.7458615 1.3130771 1.0471634 0.7147786 0.4744758 0.4375471]
881,881,test_170,test,1,positive,the ll something you by it whether,whether you re moved and love it or bored or frustrated by the film you ll still feel something,[1.8323915 1.6083348 1.5994744 1.511004  1.4760282 1.1289526 1.0930774]
1298,1298,test_579,test,1,positive,gets of man just his skin lost,gets under the skin of a man who has just lost his wife,"[ 1.0467913   0.82302016  0.50119174  0.2445086   0.05166231  0.03949246
 -0.10410554]"
1011,1011,test_69,test,1,positive,still the of cinema that process there,in the process they demonstrate that there s still a lot of life in hong kong cinema,"[ 1.3001776   0.78347     0.70501405  0.11666913  0.02460266 -0.09612498
 -0.3286222 ]"
1129,1129,test_957,test,0,negative,this itself soul in s every is,soul is what s lacking in every character in this movie and subsequently the movie itself,"[1.6761867  1.5951663  1.422425   0.78254735 0.6894946  0.6310929
 0.4917305 ]"
744,744,test_500,test,1,positive,moretti bedroom makes observations as counterpart s,while not as aggressively impressive as its american counterpart in the bedroom moretti s film makes its own quieter observations,"[2.0283966  1.9901909  1.988348   1.4023548  0.89529747 0.8404044
 0.73592806]"
1331,1331,test_1433,test,0,negative,n t will no surprise it scary,it will come as no surprise that the movie is n t scary,"[ 2.6774004   1.1488      0.5019873   0.26440877 -0.14659527 -0.30851638
 -0.31534678]"
1356,1356,test_290,test,1,positive,thriller leading by weakened revenge somewhat compelling,compelling revenge thriller though somewhat weakened by a miscast leading lady,"[ 1.4476418   0.49138382 -0.16753875 -0.21067478 -0.39149076 -0.42782757
 -0.61628646]"
958,958,test_344,test,1,positive,screams no never the break that scene,despite the long running time the pace never feels slack there s no scene that screams bathroom break,"[2.539984   1.1347265  1.031743   1.0287334  0.8764706  0.4834518
 0.25186732]"
792,792,test_1592,test,0,negative,for used actor indulgent clumsily tricks visual,a free for all of half baked thoughts clumsily used visual tricks and self indulgent actor moments,"[2.5526667  2.149771   1.7188126  1.4774046  0.61318374 0.2745296
 0.2304953 ]"
1544,1544,test_620,test,1,positive,fabulous has music the dancing and of,the movie has lots of dancing and fabulous music,"[ 0.8474347   0.73570305  0.16811888 -0.19332074 -0.35545704 -0.71413505
 -1.2354771 ]"
142,142,test_1209,test,1,positive,no n but light it it is,it s a decent glimpse into a time period and an outcast that is no longer accessible but it does n t necessarily shed more light on its subject than the popular predecessor,"[2.520825   2.0175824  1.3602383  1.0391977  0.89927655 0.8179823
 0.614645  ]"
1700,1700,test_1559,test,0,negative,beyond and description ridiculous beyond bad belief,bad beyond belief and ridiculous beyond description,"[ 0.4984997   0.41939217  0.39753383 -0.38289446 -0.42352864 -0.94915867
 -1.7740647 ]"
1408,1408,test_1754,test,0,negative,her really if really britney movie even,even if britney spears is really cute her movie is really bad,"[ 1.1906201   0.85662067  0.74680746  0.70602286  0.3742725   0.239925
 -0.38751116]"
1446,1446,test_1153,test,0,negative,damage big some decent upon inflict actors,some decent actors inflict big damage upon their reputations,"[ 1.9130651   1.3737786   0.55624735  0.13232565  0.10960604 -0.31073493
 -0.41644967]"
811,811,test_1788,test,0,negative,like times journalist it who grief that,watching the film is like reading a times portrait of grief that keeps shifting focus to the journalist who wrote it,"[2.1402497  0.70722014 0.5937189  0.52503574 0.47484332 0.4187461
 0.3033874 ]"
1270,1270,test_1508,test,0,negative,than affluent characters grating engaging slacker angst,the angst ridden affluent slacker characters are more grating than engaging,"[1.3940296  1.291924   1.2055085  1.1290855  0.26796326 0.01793706
 0.00603352]"
1338,1338,test_1505,test,0,negative,feels written than it teenagers it teenagers,feels less like it s about teenagers than it was written by teenagers,"[ 1.8891518   1.1729776   0.69527745 -0.06064251 -0.0964604  -0.4503422
 -0.5194915 ]"
357,357,test_1068,test,1,positive,will movies praised performances s better amusing,for the most part i spy was an amusing lark that will probably rank as one of murphy s better performances in one of his lesser praised movies,"[2.2579083  1.439285   0.6557097  0.58665085 0.47949928 0.1000133
 0.07858007]"
469,469,test_284,test,1,positive,creepy who from and huppert rewarded his,those who would follow haneke on his creepy explorations are rewarded by brutal committed performances from huppert and magimel,"[1.9344355  1.6988077  1.503602   0.83979756 0.809995   0.61465853
 0.44017065]"
1296,1296,test_558,test,0,negative,for book a big a not much,not so much a movie as a picture book for the big screen,"[ 1.6840197   1.135503    0.8358282   0.7511401   0.39196774  0.33304384
 -0.3090036 ]"
837,837,test_719,test,1,positive,have rapport makes personal and new story,lathan and diggs have considerable personal charm and their screen rapport makes the old story seem new,"[1.327359   1.2638739  0.8672929  0.81308544 0.7809723  0.5949467
 0.5751771 ]"
1254,1254,test_1198,test,0,negative,celebratory from tense abruptly to the to,the tone shifts abruptly from tense to celebratory to soppy,"[ 1.8237094   1.3759614   0.7973828   0.37256056 -0.4109863  -0.9031916
 -0.9052145 ]"
996,996,test_1502,test,0,negative,but stylish tale more nothing very extremely,a very stylish but ultimately extremely silly tale a slick piece of nonsense but nothing more,"[1.306955   1.0208085  0.6377969  0.4954387  0.33779395 0.07220541
 0.00750202]"
1313,1313,test_1043,test,0,negative,loses when his on concentrates but focus,but he loses his focus when he concentrates on any single person,"[1.8987513  0.9381515  0.9089444  0.5046374  0.21448523 0.09676566
 0.09373335]"
1282,1282,test_52,test,1,positive,is alive invincible well living herzog la,the invincible werner herzog is alive and well and living in la,"[ 2.3296413   1.512245    0.9544865   0.84641486  0.7532851   0.5345466
 -0.14465782]"
737,737,test_364,test,1,positive,hyper clockstoppers a for into hip ages,a hip ride into hyper time clockstoppers is a lively and enjoyable adventure for all ages at any time,"[1.0736573  1.0522013  0.78586435 0.56260633 0.4899721  0.38604325
 0.37919402]"
380,380,test_301,test,1,positive,wordplay as as sayles smart contrivances they,as expected sayles smart wordplay and clever plot contrivances are as sharp as ever though they may be overshadowed by some strong performances,"[2.2032516  1.5823321  1.3902103  1.1161664  0.98151535 0.7092034
 0.65482974]"
336,336,test_442,test,1,positive,whimsy to more do of explode level,if it tried to do anything more it would fail and perhaps explode but at this level of manic whimsy it is just about right,"[3.8838396  2.5725956  1.526935   1.3087461  1.0047215  0.89120716
 0.8307015 ]"
1451,1451,test_1233,test,0,negative,home cut let to bottom the s,let s cut to the consumer advice bottom line stay home,"[ 2.1512523   0.87990844  0.24903424  0.21107617  0.00985789 -0.11525044
 -0.45864123]"
682,682,test_617,test,1,positive,gets giant perfectly titles about right opening,from the big giant titles of the opening credits to elmer bernstein s perfectly melodic score haynes gets just about everything right,"[2.0220752  1.8578454  0.9914176  0.91981775 0.8607817  0.6643446
 0.5291206 ]"
1218,1218,test_153,test,1,positive,magnetic flow and maddening ebb friendship engagingly,engagingly captures the maddening and magnetic ebb and flow of friendship,"[ 2.2968616   1.0896193   0.4140578   0.3956075  -0.15567845 -0.17735833
 -0.21046323]"
1479,1479,test_19,test,1,positive,it extremely also occasionally melodramatic effective s,occasionally melodramatic it s also extremely effective,"[ 1.1591372   1.0724754   0.25082996  0.0380131  -0.61479473 -0.8594735
 -1.4219413 ]"
388,388,test_555,test,1,positive,of most cinema most to time instead,this is a happy throwback to the time when cartoons were cinema s most idiosyncratic form instead of one of its most predictable,[1.980944  1.9535769 1.4759504 0.8783938 0.7729106 0.6910732 0.3665167]
1561,1561,test_1062,test,0,negative,a more project little vanity than frothy,little more than a frothy vanity project,"[ 1.5336878   0.72390866  0.66124505  0.5519616  -0.7501525  -0.95362216
 -1.0580239 ]"
1133,1133,test_1127,test,0,negative,gory film to be and silly too,too gory to be a comedy and too silly to be an effective horror film,"[ 0.6747532   0.6726485   0.49237466 -0.06849355 -0.3428462  -0.3669636
 -0.37017402]"
630,630,test_1090,test,0,negative,sampler movies explore see to so it,so few movies explore religion that it s disappointing to see one reduce it to an idea that fits in a sampler,"[2.8087363  2.3391716  1.665471   0.94926804 0.85478455 0.4350855
 0.4105929 ]"
784,784,test_1317,test,0,negative,wastes it its on power of the,despite the premise of a good story it wastes all its star power on cliched or meaningless roles,[2.3063803 1.8647013 1.1940175 1.0175714 0.8965937 0.7643974 0.7287731]
1638,1638,test_1238,test,0,negative,movie the over map bounces the all,the movie bounces all over the map,"[ 1.5560502   1.2673415   1.1000342   0.9291844   0.87709343  0.7033237
 -2.1078975 ]"
1000,1000,test_1569,test,0,negative,sound arnold cruel as like tracy schwarzenegger,and in truth cruel as it may sound he makes arnold schwarzenegger look like spencer tracy,"[1.9299475  1.5317385  0.9270632  0.786169   0.7299683  0.5041571
 0.21149343]"
1556,1556,test_973,test,0,negative,guillen the of gets rarely things beneath,guillen rarely gets beneath the surface of things,"[ 1.1865764   0.99191904  0.14941049  0.12771289 -0.10766426 -0.15012702
 -0.17666994]"
1306,1306,test_732,test,1,positive,you rhythm get experience movie its into,once you get into its rhythm the movie becomes a heady experience,"[ 1.7902383   1.7530556   1.4095014   1.3166295   0.36052325  0.0155492
 -0.17995004]"
1536,1536,test_422,test,1,positive,funny of the movie for it is,quite funny for the type of movie it is,"[ 2.0991707   1.4121249   1.0771123   0.87861896  0.73054934 -0.3604517
 -0.665645  ]"
956,956,test_334,test,1,positive,murderous the these also maids truth strike,murderous maids may well be the most comprehensive of these films and also strike closest to the truth,"[1.9700938  1.8802857  1.2960726  1.1609583  1.1194186  1.0771415
 0.47384685]"
1607,1607,test_316,test,1,positive,back wars star in way a major,star wars is back in a major way,"[ 1.9731812   1.5822084   1.5608257   1.1549158   0.24279189 -0.31310531
 -0.5295493 ]"
126,126,test_1369,test,0,negative,be to otherwise killing stupid frank classified,too stupid to be satire too obviously hateful to be classified otherwise frank novak s irritating slice of lumpen life is as reliably soul killing as its title is nearly meaningless,"[2.3972585  2.2501552  1.2698573  1.0919671  1.0063483  0.91039664
 0.8186293 ]"
80,80,test_1131,test,0,negative,bad s are class thought dismiss that,the premise is in extremely bad taste and the film s supposed insights are so poorly thought out and substance free that even a high school senior taking his or her first psychology class could dismiss them,"[2.124639   1.448982   1.2843279  1.0617583  0.87224483 0.82570267
 0.81850404]"
1237,1237,test_753,test,1,positive,noyce film mournfully s reflective contemplative and,noyce s film is contemplative and mournfully reflective,"[ 1.7174485   0.909802    0.6610044   0.00792242 -0.9135226  -0.97544277
 -1.3495746 ]"
113,113,test_467,test,1,positive,pray are deed interesting cross deed enough,a teasing drama whose relentless good deed bad deed reversals are just interesting enough to make a sinner like me pray for an even more interesting less symmetrical less obviously cross shaped creation,"[1.549106   1.1622828  1.0115671  0.7297863  0.72488815 0.7156293
 0.6960369 ]"
864,864,test_1565,test,0,negative,concept with one the poor if concept,the problem with concept films is that if the concept is a poor one there s no saving the movie,"[1.7940775  1.1167133  1.1044313  1.0184405  0.74586636 0.15419407
 0.14452238]"
471,471,test_289,test,1,positive,a drumming are story who weak high,this is such a high energy movie where the drumming and the marching are so excellent who cares if the story s a little weak,[1.7416124 1.4497789 1.4453071 1.2438518 1.2415135 1.1828216 1.0068033]
1172,1172,test_312,test,1,positive,unforgettable absorbing renner dahmer performance deeply as,renner s performance as dahmer is unforgettable deeply absorbing,"[ 3.0403109   1.6648774   1.4216484   0.29636788  0.06745239 -0.20524366
 -0.39485854]"
1489,1489,test_360,test,1,positive,has effects an eye of avalanche movie,the movie has an avalanche of eye popping visual effects,"[ 1.1941962   1.0467948   0.6532921   0.16574329  0.1404542  -0.60128224
 -0.6971222 ]"
1391,1391,test_1332,test,0,negative,brown does former bad n back pop,too bad the former murphy brown does n t pop reese back,"[ 0.5893482   0.55757105  0.2841742   0.27125952  0.11808096 -0.23040469
 -0.46386623]"
1131,1131,test_1031,test,0,negative,hey chances arnold politics and reduce animation,obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold,"[1.6980333  1.6486124  1.0435021  0.5121391  0.4475932  0.15660195
 0.12793383]"
173,173,test_1248,test,0,negative,seeing the going keep is every of,the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then out of embarrassment or stupidity not warning anyone,"[2.2177422  2.0618055  1.4455098  1.1452001  1.138638   0.97734934
 0.93290573]"
38,38,test_645,test,1,positive,subversive grain spellbinding the is and with,a bold and subversive film that cuts across the grain of what is popular and powerful in this high tech age speaking its truths with spellbinding imagery and the entrancing music of philip glass,[2.6636364 2.5812924 2.2455897 1.6155113 1.5298389 1.4598026 1.2870933]
1430,1430,test_715,test,1,positive,or t n them careless amongst a,there is n t a weak or careless performance amongst them,"[2.6264198  1.2307397  0.86216426 0.6517465  0.57414985 0.43089002
 0.22460862]"
708,708,test_1471,test,0,negative,conceivable in just flat work intended comedy,intended to be a comedy about relationships this wretched work falls flat in just about every conceivable area,[1.5798697 1.2904416 1.1542127 1.0043485 0.9496801 0.6556993 0.6433881]
677,677,test_464,test,1,positive,and really pays these that love great,i love the way that it took chances and really asks you to take these great leaps of faith and pays off,[2.4456656 1.8861145 1.7530357 1.5607368 1.5239824 1.3808324 1.2186388]
701,701,test_1173,test,0,negative,as real no real as disney point,every bit as bogus as most disney live action family movies are no real plot no real conflict no real point,"[ 0.692273    0.5718954   0.50178385  0.36630028  0.25972664  0.1941894
 -0.01000218]"
1334,1334,test_1450,test,0,negative,film great whale is a creatively is,if melville is creatively a great whale this film is canned tuna,"[2.576336   2.5715864  1.6967032  1.0514295  0.71772134 0.4947964
 0.43885365]"
328,328,test_1784,test,0,negative,expect casting as ill you and might,a woozy roisterous exhausting mess and the off beat casting of its two leads turns out to be as ill starred as you might expect,"[1.392972   1.1272876  1.0974897  0.8599958  0.8085541  0.41278812
 0.37746382]"
1337,1337,test_1503,test,0,negative,the straight to itself sci shelf rental,automatically pegs itself for the straight to video sci fi rental shelf,"[ 1.391898    1.210829    0.84191394  0.6097393   0.58658177  0.28676787
 -0.02567312]"
462,462,test_46,test,1,positive,nettelbeck sandra of heart as orchestrates self,sandra nettelbeck beautifully orchestrates the transformation of the chilly neurotic and self absorbed martha as her heart begins to open,"[3.3786566  1.645324   1.6265697  0.9856911  0.8432449  0.8107388
 0.36643606]"
1035,1035,test_506,test,1,positive,offbeat of animated appealing meaning about true,an offbeat sometimes gross and surprisingly appealing animated film about the true meaning of the holidays,"[2.4191546  1.8598292  1.2969726  1.1381662  0.26392943 0.20591718
 0.17111963]"
1290,1290,test_272,test,1,positive,a no of delivers genres a movie,finally a genre movie that delivers in a couple of genres no less,"[ 1.474444    1.2208782   1.0294324   0.49476245  0.49174178 -0.14600289
 -0.60774887]"
860,860,test_1481,test,0,negative,mckay spiritedness of of and his deflates,mckay deflates his piece of puffery with a sour cliche and heavy doses of mean spiritedness,"[1.7398866  1.1361251  0.9596896  0.774986   0.5296319  0.37667155
 0.13905257]"
775,775,test_1129,test,1,positive,rich a script a glossy production almost,though a bit of a patchwork in script and production a glossy rich green environment almost makes the picture work,"[2.009314   1.8666006  1.4676373  1.2026691  1.1511521  0.84966207
 0.22844574]"
610,610,test_758,test,1,positive,concerned the its charming 12 so where,this concoction so bizarre to the adult mind is actually a charming triumph where its intended under 12 audience is concerned,"[1.7666928  0.9414792  0.6028028  0.5302158  0.5094937  0.40749252
 0.33565342]"
1591,1591,test_1642,test,0,negative,on i my time read tried the,i tried to read the time on my watch,"[ 1.5335169   1.1499839   0.86463434  0.516977    0.03436219 -0.14795607
 -0.5284414 ]"
631,631,test_1122,test,0,negative,long like enormous yacht slow its time,just like hearst s enormous yacht it s slow and unwieldy and takes a long time to reach its destination,"[2.0959456  1.9550015  1.0392845  0.9780645  0.75065064 0.5696354
 0.5069218 ]"
616,616,test_837,test,1,positive,tortured perfect revenge its s depths in,a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man s tortured soul,"[1.2133299  1.101947   1.0064836  0.87078434 0.47905514 0.4433311
 0.33471614]"
1602,1602,test_113,test,1,positive,infectious its in this is fizz incarnation,in this incarnation its fizz is infectious,"[2.7325375  1.3724104  0.9240455  0.52018434 0.34504446 0.309745
 0.244441  ]"
1406,1406,test_1717,test,0,negative,tarantino way by warmed leonard over of,warmed over tarantino by way of wannabe elmore leonard,"[1.277952   0.8809314  0.7960024  0.6593021  0.29886183 0.255313
 0.18719718]"
16,16,test_1563,test,0,negative,much home engaging that of is so,the problem is n t that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snake down the throat business and the inevitable shot of schwarzenegger outrun,[2.1460602 1.6247793 1.2467917 0.9636916 0.9612041 0.9043478 0.8448735]
663,663,test_103,test,1,positive,magic koreans many other south should world,it s obviously struck a responsive chord with many south koreans and should work its magic in other parts of the world,[2.0219684 1.9574556 1.6147946 1.567602  1.5323658 1.1237737 0.8840615]
1118,1118,test_779,test,1,positive,kickass a that fi action is then,it is a kickass dense sci fi action thriller hybrid that delivers and then some,"[2.774795   1.0456399  0.817204   0.4861015  0.47931394 0.30787203
 0.24966729]"
1286,1286,test_156,test,1,positive,well feeling character droll unexpected of deposits,a droll well acted character driven comedy with unexpected deposits of feeling,"[ 0.8328267   0.45544538  0.38308713  0.04343626 -0.03187053 -0.0687248
 -0.48983687]"
39,39,test_855,test,1,positive,zealous like unflinching its gift or family,so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists but family fundamentals displays a rare gift for unflinching impartiality,"[1.0072196  1.0014086  0.9652079  0.80806756 0.6647395  0.5916379
 0.46967286]"
370,370,test_1747,test,0,negative,developments the they strain these drain santa,all these developments and challenges facing santa weigh down the plot so heavily that they drain all the film of its energy and needlessly strain credibility,[2.2925487 1.2991301 1.29848   1.0325665 1.004883  0.7192025 0.6658197]
1080,1080,test_1757,test,0,negative,sandal exposition adventure above the all generic,all the necessary exposition prevents the picture from rising above your generic sand n sandal adventure,"[1.68818    1.5276791  1.1941113  1.1778965  1.0562463  0.6065545
 0.56631213]"
344,344,test_618,test,1,positive,entertainment inch local seat irwin the seen,whether seen on a 10 inch television screen or at your local multiplex the edge of your seat educational antics of steve irwin are priceless entertainment,"[1.5873735  1.1449544  0.95174575 0.5784932  0.569081   0.5565162
 0.5118648 ]"
348,348,test_683,test,1,positive,obscurities in occasionally into slam smacks critic,occasionally in the course of reviewing art house obscurities and slam bam action flicks a jaded critic smacks into something truly new,"[5.137468   1.3842145  0.81713194 0.7705736  0.6723096  0.48831296
 0.07867499]"
717,717,test_1715,test,0,negative,mediocre numbers couple week films the together,murder by numbers is like a couple of mediocre tv movie of the week films clumsily stuck together,"[2.286819   1.1222316  0.8789167  0.73933566 0.6819332  0.6713004
 0.48182496]"
691,691,test_947,test,0,negative,short by bad things uncertain tone a,uncertain in tone a garbled exercise in sexual politics a junior varsity short cuts by way of very bad things,"[1.421383   1.1823616  0.68861085 0.32431617 0.31597203 0.2405125
 0.17537287]"
1047,1047,test_735,test,1,positive,the uncovers a intrigue leave sizzling to,broomfield uncovers a story powerful enough to leave the screen sizzling with intrigue,"[ 1.3389654   0.89709663  0.63931537  0.54513717 -0.32200405 -0.37186828
 -0.41901892]"
553,553,test_968,test,0,negative,ethan all beatnik himself the hawke over,ethan hawke has always fancied himself the bastard child of the beatnik generation and it s all over his chelsea walls,"[2.0426953  1.635188   1.2579112  0.93377024 0.8017078  0.6662991
 0.53847027]"
234,234,test_1151,test,0,negative,overheated war pathos the at the tug,the tug of war at the core of beijing bicycle becomes weighed down with agonizing contrivances overheated pathos and long wistful gazes,"[1.9617646  1.4652132  1.1399436  0.9051677  0.757219   0.72180986
 0.3947174 ]"
609,609,test_746,test,1,positive,matinee still of this saturday kind right,this is the kind of movie that used to be right at home at the saturday matinee and it still is,[2.0681963 1.8721886 1.6998643 1.4304279 1.397757  1.1653721 1.0957438]
358,358,test_1124,test,0,negative,story routines flowed cho jokes constructed behind,where last time jokes flowed out of cho s life story which provided an engrossing dramatic through line here the comedian hides behind obviously constructed routines,[2.5841367 1.8204433 1.6658527 1.2982981 1.270632  1.0561068 0.8505061]
922,922,test_1016,test,0,negative,films which seven other be better malone,expect to be reminded of other better films especially seven which director william malone slavishly copies,"[1.8866738  1.0087421  0.55165577 0.49932516 0.2699043  0.17937267
 0.13606326]"
446,446,test_920,test,0,negative,impostor remembers classic who like the 1950,for anyone who grew up on disney s 1950 treasure island or remembers the 1934 victor fleming classic this one feels like an impostor,"[3.704451   1.683136   1.4902068  0.799147   0.77780867 0.68646
 0.2928734 ]"
648,648,test_1537,test,0,negative,and contains the a much and drama,the cold and dreary weather is a perfect metaphor for the movie itself which contains few laughs and not much drama,"[ 1.8313152   1.1025546   0.6991731   0.49320742  0.47282776 -0.04165526
 -0.11448738]"
1361,1361,test_511,test,1,positive,iranian patronized root romance but the an,an impossible romance but we root for the patronized iranian lad,"[ 1.4383078   1.3488724   0.9332304   0.75774395  0.06250615  0.011853
 -0.07360142]"
202,202,test_1120,test,0,negative,other the the twist right scary allegedly,like so many other allegedly scary movies it gets so tangled up in the twist that it chokes the energy right out of the very audience it seeks to frighten,[2.187906  1.6567822 1.4124695 1.3108383 1.2243416 0.6261939 0.6232286]
702,702,test_1205,test,0,negative,pages the missing nicholas of n it,this is n t just the cliffsnotes version of nicholas nickleby it s the cliffsnotes with pages missing,"[1.6634505  1.252673   0.9336176  0.7279986  0.6102476  0.5535409
 0.31910443]"
17,17,test_1791,test,1,positive,omnipotent feelgood for sensitive their lord as,christians sensitive to a reductionist view of their lord as a luv spreading dr feelgood or omnipotent slacker will feel vastly more affronted than secularists who might even praise god for delivering such an instant camp,[3.1599197 2.759353  1.9370049 1.6697217 1.5742469 1.5725241 1.3995633]
651,651,test_1601,test,0,negative,makes match action metaphors cultivated the his,kwan makes the mix and match metaphors intriguing while lulling us into torpor with his cultivated allergy to action,"[1.890324   1.2597904  1.2180976  1.1119304  0.93931496 0.5726152
 0.5006339 ]"
